,timestep,Residential_Electricity_Load_R1,Residential_Electricity_Load_R2,Residential_Electricity_Load_R3,Residential_Electricity_Load_R4,Residential_Electricity_Load_R5,Residential_Electricity_Load_R6,Small_Commercial_Electricity_Load_C1,Small_Commercial_Electricity_Load_C2,Capacity Factor,Availability_R1,Availability_R2,EV_Demand_EV_R1,EV_Demand_EV_R2
7,4,1.5128600307453308,0.9208460748072259,1.1801202334286514,1.3148470500998644,1.4880137236693316,1.2025815135036677,0.6740000000000002,1.1604365787962672,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,5,1.3731365127961261,0.8719106492046084,1.118657523421735,1.2506080252050569,1.4075750076304767,1.1399209826570103,1.3510361934340311,1.3008805908951744,0.0,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,6,1.24306270927508,0.8305828396383893,1.0644162113338942,1.186027592654947,1.502792195122254,1.0850004761870204,1.746206305575697,1.3951051601295774,0.05947247322016457,0.9026683907370401,-0.03745144646066434,0.10419416516072555,8.092472219733235
7,7,1.191299960320411,0.7951436751166734,1.0201402739305374,1.1361680373594634,1.2823080884090168,1.039611888985357,2.7923030274115592,1.7892919951970319,0.238864851458038,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,8,1.1413736976598308,0.7625535933415175,0.9772804726974527,1.0893248471923311,1.2327633245198406,0.9960746487349477,2.7482448438570315,2.197508514297135,0.41533235396377227,0.9026683907370401,-0.03745144646066434,0.10419416516072555,4.054170274545739
7,9,1.0699977770372182,0.7148869196670788,0.915894044060855,1.0206579158622509,1.1980435948706571,0.9335072342391573,3.811416615881191,3.0456531143088403,0.5567013476838355,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,10,1.0104050082163463,0.6979542431022216,0.8941787437634957,0.9963654673967709,1.125651087454138,0.8863120450120718,4.346448988760268,3.502772293109868,0.6424977024932533,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,11,1.0847740869287612,0.7249501839876143,0.9289420679215895,1.038100495263623,1.013758892935803,0.946771373308524,4.724737181418889,3.7747107426822777,0.6649217497729876,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,12,1.3476114618259054,0.8100406727202342,1.0407876229333626,1.157242712093578,1.3123035103402934,1.1630573707477168,3.7225001750187623,3.7662064890320783,0.554751430529076,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
7,13,1.276789441967411,0.8524731941174266,1.0940723530337582,1.2181288854397676,1.3786444012075472,1.1140462608203294,4.769671027389005,3.8102889329669014,0.4338565669339875,0.9026683907370401,0.9250971070786713,0.10419416516072555,0.04952084556813711
