Datetime,R1,R2,R3,R4,R5,R6
18/04/2021 02:00,0.425065021,0.297,0.364530943,0.406300455,0.459520679,0.37256697
18/04/2021 03:00,0.38123247,0.297,0.320010488,0.359778776,0.403306949,0.304460794
18/04/2021 04:00,0.454016543,0.297,0.297,0.339031767,0.397621873,0.335636719
18/04/2021 05:00,0.380367116,0.3083272,0.515664979,0.366342416,0.413993803,0.297
18/04/2021 06:00,0.454186435,0.323062088,0.409829392,0.456848089,0.516674669,0.31971929
18/04/2021 07:00,0.645704816,0.434277678,0.548330591,0.61661613,0.692861184,0.49291711
18/04/2021 08:00,0.619882862,0.419140049,0.440733691,0.592489876,0.586253452,0.579968512
18/04/2021 09:00,0.575158069,0.430461106,0.545854449,0.608411745,0.685021932,0.558708916
18/04/2021 10:00,0.669670277,0.460774827,0.48158807,0.631492867,0.723946039,0.765126392
18/04/2021 11:00,0.742607894,0.506721985,0.641220014,0.763926483,0.888051038,0.655051742
18/04/2021 12:00,0.790329618,0.531010655,0.673689721,0.777556075,0.84924515,0.685489115
18/04/2021 13:00,0.841208017,0.568607753,0.654122256,0.804030918,0.910582388,0.73696571
18/04/2021 14:00,0.767698215,0.518787162,0.658745315,0.73402459,0.829851504,0.672368729
18/04/2021 15:00,0.74290131,0.502192431,0.637147875,0.710179342,0.841701101,0.651717879
18/04/2021 16:00,0.730790588,0.503189777,0.59348526,0.698587537,0.790086316,0.640191309
18/04/2021 17:00,0.751624816,0.497515758,0.631258711,0.703670463,0.796603794,0.626873073
18/04/2021 18:00,0.775099273,0.524105685,0.664722404,0.773704973,0.821878746,0.679068804
18/04/2021 19:00,0.813386516,0.582287924,0.738653854,0.823301088,0.931139456,0.75458979
18/04/2021 20:00,1.023011065,0.720234366,0.913777565,1.009263125,1.0775,0.933500903
18/04/2021 21:00,1.059312767,0.88565711,0.896072542,0.991692871,1.127707149,0.914938837
18/04/2021 22:00,0.906262148,0.612604974,0.777344232,0.86624794,0.979375504,0.75645195
18/04/2021 23:00,0.749239713,0.50907793,0.742625229,0.717396826,0.811527274,0.657562047
19/04/2021 00:00,0.498417527,0.395676476,0.48981074,0.547808834,0.617429834,0.421387638
19/04/2021 01:00,0.450992409,0.315886358,0.400321076,0.446694816,0.50523869,0.409347382
19/04/2021 02:00,0.430583911,0.297,0.368401312,0.410644078,0.465213106,0.376293826
19/04/2021 03:00,0.377329444,0.297,0.323829823,0.428427065,0.407892631,0.330769157
19/04/2021 04:00,0.371658011,0.297,0.297,0.355160512,0.401857181,0.326358497
19/04/2021 05:00,0.387077511,0.341081944,0.331136095,0.384799819,0.416362952,0.359561382
19/04/2021 06:00,0.482584837,0.375257633,0.412915821,0.46022089,0.485819549,0.422491944
19/04/2021 07:00,0.64905447,0.438445208,0.666601719,0.546787957,0.701315221,0.568637127
19/04/2021 08:00,0.623188971,0.421105011,0.534357337,0.595523772,0.673599062,0.423152426
19/04/2021 09:00,0.639585854,0.463462594,0.547352334,0.611378071,0.577288111,0.560195312
19/04/2021 10:00,0.67267984,0.454321946,0.576862037,0.652461907,0.727234966,0.568954481
19/04/2021 11:00,0.750531859,0.506489227,0.643651557,0.779622686,0.795345651,0.612496474
19/04/2021 12:00,0.788349371,0.532811981,0.676101261,0.610304818,0.852153108,0.690632789
19/04/2021 13:00,0.843928918,0.570327569,0.723602977,0.806599283,0.8286043,0.739223179
19/04/2021 14:00,0.769146141,0.51928331,0.65883414,0.734228838,0.830511102,0.672909143
19/04/2021 15:00,0.811876491,0.501577322,0.637707252,0.707029507,0.829923043,0.606668423
19/04/2021 16:00,0.731225625,0.480519263,0.627252737,0.747662406,0.985155943,0.640849763
19/04/2021 17:00,0.736376144,0.497751377,0.631505111,0.703862462,0.789668667,0.645189158
19/04/2021 18:00,0.774467259,0.523561823,0.664261896,0.741114961,0.83820391,0.631261501
19/04/2021 19:00,0.932081355,0.635193862,0.806164522,0.823443836,0.930942879,0.754735301
19/04/2021 20:00,0.992223736,0.72062413,0.91386462,1.018572966,1.12875,0.933589813
19/04/2021 21:00,1.04438221,0.705941586,0.903363964,0.998247272,1.128946798,0.915577912
19/04/2021 22:00,0.920792534,0.612607907,0.777252143,0.866241323,1.054908954,0.79401351
19/04/2021 23:00,0.750740874,0.507321542,0.642684617,0.756494907,0.811379283,0.65737605
20/04/2021 00:00,0.571060435,0.297,0.490164312,0.545974144,0.617591969,0.500395487
20/04/2021 01:00,0.467322804,0.315878917,0.400766566,0.446688306,0.500356222,0.297
20/04/2021 02:00,0.429560104,0.297,0.475057235,0.410570267,0.730612571,0.376769159
20/04/2021 03:00,0.377063716,0.297,0.323813319,0.361006669,0.408207371,0.526051464
20/04/2021 04:00,0.371559291,0.297,0.297,0.355416453,0.397980905,0.324822715
20/04/2021 05:00,0.386250557,0.297,0.331937127,0.393952812,0.418329902,0.339232888
20/04/2021 06:00,0.414335346,0.325469605,0.410023227,0.463038965,0.520495358,0.421820472
20/04/2021 07:00,0.431554944,0.439090264,0.556612869,0.620555509,0.7016521,0.745653083
20/04/2021 08:00,0.690228282,0.395009415,0.55417586,0.59555727,0.57383814,0.545881393
20/04/2021 09:00,0.349264721,0.380129695,0.549149373,0.61136325,0.691439152,0.56037272
20/04/2021 10:00,0.672818221,0.455081728,0.576848894,0.642932597,0.735500125,0.589307234
20/04/2021 11:00,0.834229895,0.507357385,0.627791096,0.765833084,0.861402502,0.619796914
20/04/2021 12:00,0.788289025,0.532864117,0.537688576,0.75451307,0.852183503,0.732604224
20/04/2021 13:00,0.726152759,0.571297765,0.723486392,0.789441537,0.914121495,0.73895055
20/04/2021 14:00,0.767895062,0.519161701,0.658821192,0.733466943,0.816691007,0.673000286
20/04/2021 15:00,0.743437673,0.342307568,0.637516405,0.646562872,0.803706452,0.651332364
20/04/2021 16:00,0.903655062,0.494749485,0.627447493,0.708513733,0.697212302,0.629460425
20/04/2021 17:00,0.679253286,0.498305475,0.541903363,0.608757531,0.767764078,0.644821029
20/04/2021 18:00,0.657951225,0.489064909,0.664893989,0.938761575,0.887319828,0.696271524
20/04/2021 19:00,0.861412508,0.582295006,0.738764016,0.939765093,0.894338141,0.754717139
20/04/2021 20:00,1.064831732,0.720329092,0.913826193,1.018668382,1.12875,0.933552799
20/04/2021 21:00,1.044399716,0.603661877,0.893638021,1.038302873,1.12901455,0.914970985
20/04/2021 22:00,0.884464092,0.613719819,0.77723293,0.866430553,0.980418095,0.794014394
20/04/2021 23:00,0.750465616,0.501608176,0.651624818,0.69499518,0.811615725,0.47289712
21/04/2021 00:00,0.457591132,0.369586247,0.489772255,0.550056542,0.466306673,0.498372067
21/04/2021 01:00,0.467287289,0.315874846,0.400507953,0.446688101,0.505178217,0.409385108
21/04/2021 02:00,0.42954209,0.297,0.416811858,0.410709062,0.464459541,0.376797065
21/04/2021 03:00,0.376307171,0.297,0.32411041,0.360473338,0.408230768,0.330331749
21/04/2021 04:00,0.493374592,0.297,0.326484102,0.355335361,0.401846161,0.328504603
21/04/2021 05:00,0.38713589,0.297,0.297,0.363312873,0.418436393,0.33909781
21/04/2021 06:00,0.609218066,0.462206768,0.412901489,0.525255785,0.520519212,0.430560353
21/04/2021 07:00,0.649071413,0.442719222,0.556607931,0.620615865,0.701142923,0.715276746
21/04/2021 08:00,0.669086214,0.431051423,0.528914854,0.582305017,0.673572876,0.537839304
21/04/2021 09:00,0.624993524,0.43238016,0.548474279,0.611453685,0.775669141,0.559573226
21/04/2021 10:00,0.654632369,0.359926952,0.530198079,0.642940963,0.727376095,0.589300692
21/04/2021 11:00,0.750498059,0.423796485,0.64363513,0.643858822,0.811357036,0.579462026
21/04/2021 12:00,0.75392965,0.615215204,0.676017765,0.753488113,0.732979444,0.689059853
21/04/2021 13:00,0.84387584,0.512284632,0.690984144,0.806486847,0.912147248,0.739209342
21/04/2021 14:00,0.768230475,0.519278845,0.61431547,0.73431013,0.849078025,0.673052925
21/04/2021 15:00,0.743444329,0.502528639,0.706606816,0.710617248,1.055555651,0.651330203
21/04/2021 16:00,0.735759431,0.500387259,0.627408725,0.699242814,0.79095239,0.634763206
21/04/2021 17:00,0.815801098,0.497820345,0.631122891,0.674124982,0.796091689,0.646015083
21/04/2021 18:00,0.763933053,0.526781924,0.664886561,0.741081081,0.841707455,0.67921971
21/04/2021 19:00,0.861890389,0.582272208,0.738722196,0.8597344,0.931346771,0.754752561
21/04/2021 20:00,1.063596405,0.720291756,0.910772243,1.024726734,1.12875,0.81355439
21/04/2021 21:00,1.040606504,0.61861265,0.896553977,1.12875,1.129011913,0.914927377
21/04/2021 22:00,0.894161628,0.612608746,0.730374694,0.811159633,0.979757371,0.793691975
21/04/2021 23:00,0.750513731,0.507316767,0.643606891,0.701639372,0.817690328,0.686949997
22/04/2021 00:00,0.571178661,0.386070603,0.489817579,0.540503142,0.618063349,0.498261815
22/04/2021 01:00,0.476025986,0.317206787,0.297,0.446811749,0.756073295,0.374956849
22/04/2021 02:00,0.448975621,0.297,0.569490635,0.410590617,0.46477055,0.376298495
22/04/2021 03:00,0.349113669,0.297,0.312831699,0.360973248,0.408211928,0.297
22/04/2021 04:00,0.334382317,0.297,0.478983595,0.355243486,0.401868814,0.297
22/04/2021 05:00,0.386716254,0.553778386,0.397987806,0.37008685,0.418521273,0.339445748
22/04/2021 06:00,0.507581965,0.325429914,0.412894099,0.460635821,0.520492089,0.421804947
22/04/2021 07:00,0.647885929,0.439122832,0.55657882,0.620367967,0.717701402,0.568257198
22/04/2021 08:00,0.634980081,0.654501652,0.534327701,0.611112893,0.72402646,0.545885451
22/04/2021 09:00,0.63960066,0.432377482,0.548596137,0.611362216,0.69151487,0.553913575
22/04/2021 10:00,0.672638539,0.454639928,0.576789013,0.643473735,0.650887077,0.589591406
22/04/2021 11:00,0.750528314,0.507363378,0.820682332,0.669594793,0.811365761,0.657754832
22/04/2021 12:00,1.04272961,0.53283808,0.705842942,0.679085175,0.844390826,0.56491858
22/04/2021 13:00,0.842278817,0.570081071,0.723689248,0.811443346,0.912070279,0.751705206
22/04/2021 14:00,0.768374323,0.519289046,0.658836543,0.734315294,0.618176831,0.673104677
22/04/2021 15:00,0.725560667,0.545066419,0.819910754,0.736985943,0.803703932,0.651335162
22/04/2021 16:00,0.809516401,0.494354293,0.592997658,0.699260747,0.811688062,0.640900252
22/04/2021 17:00,0.736726142,0.495781935,0.632008486,0.701201262,0.823264059,0.645130506
22/04/2021 18:00,0.775153751,0.52406191,0.664859345,0.741078803,0.838144338,0.679194949
22/04/2021 19:00,0.86033209,0.834148868,0.73877682,0.781678441,0.830410964,0.754723597
22/04/2021 20:00,1.05880547,0.720296562,0.915117694,1.018565537,1.125778478,0.932925575
22/04/2021 21:00,1.12875,0.705940521,0.895616638,0.998277973,1.12875,0.914999755
22/04/2021 22:00,0.905541259,0.612617696,0.777222765,0.866428638,0.97978102,0.888690882
22/04/2021 23:00,0.750318183,0.641980595,0.643746219,0.61242434,0.797519422,0.657564017
23/04/2021 00:00,0.579389577,0.297,0.489630907,0.545958069,0.617461295,0.506629348
23/04/2021 01:00,0.517602149,0.315876324,0.404331904,0.424303612,0.509823346,0.413236415
23/04/2021 02:00,0.42954549,0.418107951,0.368382697,0.410784954,0.464376732,0.376332578
23/04/2021 03:00,0.377701699,0.297,0.323818558,0.345537039,0.427868485,0.33080979
23/04/2021 04:00,0.600866939,0.452389351,0.318789835,0.355395123,0.401867997,0.297
23/04/2021 05:00,0.387050221,0.297,0.331951516,0.37002703,0.418448791,0.33906283
23/04/2021 06:00,0.481449661,0.325471817,0.474136134,0.460158025,0.520473638,0.438583054
23/04/2021 07:00,0.685197322,0.438549936,0.689962514,0.620434985,0.701031307,0.568388485
23/04/2021 08:00,0.623054693,0.421177361,0.534357314,0.55383707,0.525863162,0.545885445
23/04/2021 09:00,0.639611477,0.43236088,0.564399997,0.61107624,0.691236197,0.560462701
23/04/2021 10:00,0.746349969,0.455034204,0.576729329,0.715325458,0.727170934,0.589332394
23/04/2021 11:00,0.750545167,0.507338399,0.592861994,0.717372021,0.860463546,0.658041339
23/04/2021 12:00,0.788304466,0.532889392,0.676170345,0.753504759,0.973179468,0.690580801
23/04/2021 13:00,0.842996515,0.570634525,0.723866436,0.806499932,0.912084155,0.739259346
23/04/2021 14:00,0.768238952,0.474341741,0.658750804,0.721403347,0.827651612,0.779052976
23/04/2021 15:00,0.742777795,0.455355161,0.636861823,0.710586231,0.804420378,0.384406502
23/04/2021 16:00,0.731230415,0.494240869,0.700503432,0.698954548,0.790492407,0.640280454
23/04/2021 17:00,0.735755093,0.608551261,0.637333938,0.697069334,0.795968596,0.645145401
23/04/2021 18:00,0.769703638,0.530156765,0.66509458,0.746355425,0.838162657,0.679262118
23/04/2021 19:00,0.784163049,0.582525662,0.738897078,1.04661477,0.820465006,0.755175967
23/04/2021 20:00,1.065622847,0.720297522,0.913963043,1.08181424,1.12875,0.933830992
23/04/2021 21:00,1.044317992,0.705953122,0.895099263,0.998291224,1.090794557,0.914979037
23/04/2021 22:00,0.906324591,0.6126581,0.777239755,0.866467584,0.921724447,0.794467449
23/04/2021 23:00,0.801387254,0.507436126,0.643653245,0.76687353,0.811374161,0.657680624
24/04/2021 00:00,0.622724463,0.386440044,0.489778941,0.545365849,0.617984955,0.4156132
24/04/2021 01:00,0.467243747,0.314934132,0.400700079,0.442731372,0.495904895,0.409351658
24/04/2021 02:00,0.429514716,0.297,0.368605856,0.410483304,0.464324468,0.376403343
24/04/2021 03:00,0.376240079,0.297,0.403024871,0.297,0.408208551,0.329858164
24/04/2021 04:00,0.371533355,0.333396316,0.318439295,0.297,0.402294129,0.325506411
24/04/2021 05:00,0.386817272,0.297,0.331733846,0.369734182,0.297,0.33888335
24/04/2021 06:00,0.481200607,0.297,0.412846666,0.45996001,0.520160152,0.421544193
24/04/2021 07:00,0.648589716,0.438382944,0.548669585,0.619999817,0.701209307,0.568261806
24/04/2021 08:00,0.622543309,0.436866525,0.677176751,0.595069318,0.673046441,0.554585414
24/04/2021 09:00,0.635027161,0.431854062,0.547922875,0.610704135,0.922986619,0.559739047
24/04/2021 10:00,0.670364037,0.56662797,0.574685187,0.474625192,0.724412143,0.587110407
24/04/2021 11:00,0.747990223,0.49422222,0.64132467,0.712523823,0.826559159,0.560464832
24/04/2021 12:00,0.785495087,0.531445756,0.673624568,0.750818347,0.815401839,0.687595876
24/04/2021 13:00,0.82375884,0.590203059,0.721040637,0.94176032,0.890896826,0.737757653
24/04/2021 14:00,0.7651862,0.517191509,0.815287949,0.731373541,0.827161089,0.670347612
24/04/2021 15:00,0.737168649,0.497676664,0.634796617,0.706897052,0.80087921,0.648496201
24/04/2021 16:00,0.727420526,0.491946987,0.624126264,0.644440844,0.856908521,0.637674109
24/04/2021 17:00,0.748095186,0.495295499,0.628302465,0.700381858,0.792207389,0.641932996
24/04/2021 18:00,0.771213772,0.682705997,0.661405916,0.691245251,0.969807381,0.695703661
24/04/2021 19:00,0.85723463,0.550781639,0.735186889,0.81883401,0.926615599,0.750362213
24/04/2021 20:00,1.0775,0.717285934,0.910300619,0.93085925,1.0775,0.930053391
24/04/2021 21:00,1.03997037,0.78247644,0.891818239,0.994322135,0.974192261,0.910930938
24/04/2021 22:00,0.902038605,0.609255117,0.773327356,0.963179193,0.974998133,0.790094696
24/04/2021 23:00,0.783586855,0.504286153,0.639800698,0.713113199,0.806536665,0.653733209
25/04/2021 00:00,0.566680961,0.383360729,0.486003298,0.541676646,0.780944469,0.49648955
25/04/2021 01:00,0.46333061,0.297,0.443930203,0.297,0.500353922,0.400785036
25/04/2021 02:00,0.425091097,0.297,0.297,0.39750231,0.459526351,0.371860027
25/04/2021 03:00,0.320002489,0.297,0.297,0.394626775,0.403307822,0.32684058
25/04/2021 04:00,0.367090081,0.297,0.315066636,0.353823333,0.39743546,0.321876212
25/04/2021 05:00,0.382955803,0.297,0.297,0.36623102,0.413997378,0.33550047
25/04/2021 06:00,0.477953938,0.297,0.444386316,0.456843767,0.516609845,0.297
25/04/2021 07:00,0.615691971,0.436446743,0.569851368,0.617190509,0.698038577,0.56569741
25/04/2021 08:00,0.723169244,0.418995976,0.531583003,0.59419529,0.670134581,0.543080099
25/04/2021 09:00,0.810647057,0.430238477,0.545628869,0.608398946,0.757143194,0.550842529
25/04/2021 10:00,0.758241745,0.503097933,0.574313284,0.446881654,0.755921282,0.586691905
25/04/2021 11:00,0.747623812,0.503831721,0.641185543,0.714679141,0.808338613,0.655021354
25/04/2021 12:00,0.837164987,0.530990339,0.674049057,0.75087501,0.898470385,0.688216501
25/04/2021 13:00,0.841167018,0.626333889,0.635087089,0.804040117,0.834220773,0.736958929
25/04/2021 14:00,0.72811498,0.481440155,0.662776173,0.733669805,0.82965494,0.672430347
25/04/2021 15:00,0.742945817,0.502171694,0.707266452,0.615468918,0.750261106,0.650869285
25/04/2021 16:00,0.730815542,0.453184572,0.586114006,0.698530252,0.790050848,0.600748549
25/04/2021 17:00,0.73605028,0.497215471,0.631248008,0.706393667,0.795711497,0.644856325
25/04/2021 18:00,0.774956891,0.523920364,0.664540463,0.740844006,0.797219642,0.679562783
25/04/2021 19:00,0.861267545,0.582171499,0.738951071,0.82330779,0.931213393,0.754505271
25/04/2021 20:00,0.964518929,0.720219505,0.913483923,1.018333414,1.023669777,0.933474514
25/04/2021 21:00,1.044297405,0.653469133,0.895575493,0.998214533,1.0775,0.914415777
25/04/2021 22:00,0.906254805,0.612570103,0.777193782,0.866247435,0.979705207,0.793577265
25/04/2021 23:00,0.82066114,0.486946303,0.521864311,0.717283214,0.692186884,0.624448051
26/04/2021 00:00,0.637234224,0.386395864,0.489842092,0.39591302,0.63620475,0.510892252
26/04/2021 01:00,0.444674934,0.316044873,0.40071074,0.446731618,0.534656044,0.542446127
26/04/2021 02:00,0.429715112,0.297,0.569037909,0.572034185,0.467176412,0.428376001
26/04/2021 03:00,0.379877297,0.297,0.323785991,0.360891854,0.408040735,0.330731416
26/04/2021 04:00,0.384743003,0.297,0.318748295,0.355353852,0.375250651,0.299852751
26/04/2021 05:00,0.394203764,0.297,0.359504851,0.370016094,0.418475088,0.297
26/04/2021 06:00,0.481528507,0.325474558,0.412988959,0.458107279,0.520578497,0.484254754
26/04/2021 07:00,0.649074683,0.438769552,0.568107623,0.62041304,0.688876519,0.570969472
26/04/2021 08:00,0.65812915,0.421209932,0.534498237,0.595602662,0.673542723,0.54590712
26/04/2021 09:00,0.639985194,0.432354472,0.556138059,0.611363613,0.691403468,0.559703025
26/04/2021 10:00,0.672658254,0.382660098,0.576880096,0.712008833,0.646493177,0.589362161
26/04/2021 11:00,0.750530526,0.507343133,0.643659498,0.717414453,0.81152168,0.608735267
26/04/2021 12:00,0.788313656,0.512805116,0.676015676,0.753491561,0.849742106,0.690632414
26/04/2021 13:00,0.806914393,0.570338755,0.723484961,0.806155417,0.908565056,0.739225522
26/04/2021 14:00,0.847672663,0.519241858,0.658437958,0.734389206,0.830509822,0.673052194
26/04/2021 15:00,0.743450719,0.502601797,0.637574708,0.710631945,0.803702674,0.651297163
26/04/2021 16:00,0.733732447,0.494518685,0.627286688,0.699078824,0.580773317,0.64093324
26/04/2021 17:00,0.71877746,0.497742526,0.63150995,0.759662056,0.79605882,0.593036835
26/04/2021 18:00,0.775294716,0.522553671,0.63149452,0.619310505,0.838145728,0.84382732
26/04/2021 19:00,0.861113713,0.582615996,0.738763895,0.823414116,0.931266108,0.754400394
26/04/2021 20:00,1.065592651,0.72015305,0.913840207,1.011591287,1.12875,0.935499328
26/04/2021 21:00,0.987614888,0.705922857,0.895694644,1.064277517,1.128986258,0.914937451
26/04/2021 22:00,0.910209827,0.509697637,0.777286818,0.755866455,0.979735013,0.794036148
26/04/2021 23:00,1.027937382,0.628635123,0.643607446,0.691208129,0.801026124,0.657503917
27/04/2021 00:00,0.722051904,0.362681811,0.489909774,0.555633305,0.644306561,0.500476887
27/04/2021 01:00,0.467332221,0.516525662,0.400784612,0.446716292,0.505194811,0.407246111
27/04/2021 02:00,0.428482375,0.297,0.368584511,0.311655326,0.464708575,0.413548904
27/04/2021 03:00,0.377663679,0.297,0.31028842,0.36160253,0.408397658,0.297
27/04/2021 04:00,0.388519331,0.297,0.318903206,0.355363475,0.401650185,0.325847884
27/04/2021 05:00,0.381324424,0.297,0.297,0.370006478,0.418974091,0.339134016
27/04/2021 06:00,0.500629185,0.325464025,0.412923622,0.460225524,0.520522197,0.399149144
27/04/2021 07:00,0.648279528,0.438728972,0.522171398,0.620404138,0.702919346,0.568708997
27/04/2021 08:00,0.607036161,0.421138544,0.532880942,0.595584953,0.673600801,0.545927151
27/04/2021 09:00,0.639606745,0.432500101,0.569890121,0.471713152,0.691448846,0.560358323
27/04/2021 10:00,0.672643311,0.447962603,0.578188236,0.642942148,0.727148758,0.589278578
27/04/2021 11:00,0.731046797,0.507323257,0.643638911,0.617584963,0.811346478,0.658082588
27/04/2021 12:00,0.694549249,0.446434118,0.676007224,0.783260979,0.849746197,0.690599748
27/04/2021 13:00,0.84373558,0.527931879,0.614307664,0.805969706,0.828659671,0.603219147
27/04/2021 14:00,0.768190211,0.514553563,0.603701885,0.910508812,0.83047386,0.673327941
27/04/2021 15:00,0.819063308,0.502574131,0.637554328,0.710587338,0.803660158,0.499901475
27/04/2021 16:00,0.731590307,0.494526382,0.627416773,0.699319508,0.790907444,0.640961372
27/04/2021 17:00,0.864044949,0.492624898,0.633042914,0.710018676,0.795925641,0.64506859
27/04/2021 18:00,0.775252967,0.524023422,0.664848345,0.739915045,0.838091578,0.67919426
27/04/2021 19:00,0.861362552,0.569317898,0.738701024,0.823362977,0.930887878,0.755030887
27/04/2021 20:00,1.065535873,0.720230814,0.913768532,1.018466968,1.12875,0.955725714
27/04/2021 21:00,1.044234131,0.705846963,0.913384588,0.920868316,1.128895979,0.915203345
27/04/2021 22:00,0.906174416,0.612510125,0.736312273,0.977240984,0.979616101,0.856296752
27/04/2021 23:00,0.74802617,0.520228807,0.643507234,0.666056571,1.008455298,0.65744344
28/04/2021 00:00,0.571084801,0.394987524,0.489750231,0.545890941,0.616808634,0.500256585
28/04/2021 01:00,0.47732633,0.322807911,0.409554466,0.524707442,0.516275226,0.418395229
28/04/2021 02:00,0.429454991,0.297,0.369080468,0.410491094,0.464161526,0.376240241
28/04/2021 03:00,0.375650254,0.297,0.322128957,0.359144943,0.40558982,0.327758279
28/04/2021 04:00,0.371420471,0.297,0.321173535,0.504808661,0.40171871,0.579589842
28/04/2021 05:00,0.386878719,0.387684924,0.331861609,0.369809094,0.418470751,0.339011071
28/04/2021 06:00,0.481335787,0.313771227,0.412792343,0.714234821,0.520599106,0.421716048
28/04/2021 07:00,0.705532926,0.438662858,0.556637571,0.620291461,0.652993869,0.554566695
28/04/2021 08:00,0.622068622,0.421147429,0.78846501,0.595543159,0.674880889,0.545859579
28/04/2021 09:00,0.639614422,0.423630007,0.610543099,0.611895245,0.69198936,0.583450579
28/04/2021 10:00,0.672684962,0.454889016,0.578605882,0.642996425,0.74739696,0.47009218
28/04/2021 11:00,0.750594921,0.507379295,0.680718383,0.711922759,0.810912423,0.660274162
28/04/2021 12:00,0.78836203,0.533261391,0.676096663,0.753613727,0.852291135,0.717521834
28/04/2021 13:00,0.843490659,0.57040537,0.723667349,0.806562375,0.927423152,0.710661206
28/04/2021 14:00,0.684675903,0.518021024,0.658815955,0.734312077,0.83047616,0.68169814
28/04/2021 15:00,0.819311042,0.502430144,0.637461033,0.737763598,0.803614615,0.540711621
28/04/2021 16:00,0.731674869,0.516284472,0.627504843,0.739867786,0.791442294,0.641061588
28/04/2021 17:00,0.736189088,0.497638132,0.63135867,0.702387814,0.795867145,0.645020752
28/04/2021 18:00,0.77527426,0.380828028,0.674239872,0.741031637,0.83506029,0.679206464
28/04/2021 19:00,0.828709416,0.582113528,0.738782476,0.791540728,0.931172637,0.754632643
28/04/2021 20:00,1.04918821,0.720237846,0.913719842,1.018405686,1.12875,0.933465719
28/04/2021 21:00,1.057429681,0.552330378,1.017808292,1.006291373,1.135029108,0.914769754
28/04/2021 22:00,0.9060247,0.448550113,0.776901057,0.865984856,0.97945071,0.823337363
28/04/2021 23:00,0.751571909,0.50710272,0.643363091,0.717521047,0.811052278,0.65725518
29/04/2021 00:00,0.512275181,0.385850842,0.489210627,0.527628709,0.617111709,0.500040776
29/04/2021 01:00,0.483178286,0.327944981,0.416013877,0.463842715,0.634239055,0.425996351
29/04/2021 02:00,0.434107594,0.297,0.371773359,0.415030117,0.490172334,0.380387843
29/04/2021 03:00,0.373545806,0.297,0.320348717,0.357044349,0.403888496,0.328531075
29/04/2021 04:00,0.357287572,0.297,0.306005835,0.335796363,0.385769276,0.446547554
29/04/2021 05:00,0.381930915,0.297,0.312964513,0.349002561,0.435088238,0.319962528
29/04/2021 06:00,0.417279579,0.297,0.366923262,0.408949927,0.461859459,0.424318094
29/04/2021 07:00,0.590010145,0.399948147,0.609274545,0.563937721,0.638540006,0.53203938
29/04/2021 08:00,0.577077497,0.389813703,0.494446752,0.551218194,0.623998809,0.512312598
29/04/2021 09:00,0.651496612,0.44018957,0.558475379,0.622463555,0.703780907,0.570543339
29/04/2021 10:00,0.720738464,0.487171749,0.618097754,0.688916289,0.778653572,0.631406914
29/04/2021 11:00,0.828732654,0.5600252,0.710529677,0.791905572,0.895914843,0.724730431
29/04/2021 12:00,0.84992487,0.619452213,0.72889867,0.813367654,0.918826603,0.744634059
29/04/2021 13:00,0.917525399,0.620223335,0.787151152,1.109765339,0.993042233,0.803847622
29/04/2021 14:00,0.768035478,0.519097002,0.658640524,0.734103905,0.830272905,0.672056497
29/04/2021 15:00,0.741510914,0.502344078,0.620996846,0.710372313,0.803412443,0.651091066
29/04/2021 16:00,0.769831591,0.715361233,0.624388425,0.644640914,0.766131158,0.637918129
29/04/2021 17:00,0.743464205,0.674370555,0.630908429,0.606345616,0.795467481,0.644612146
29/04/2021 18:00,0.875423312,0.507973164,0.647631036,0.826616687,0.81520513,0.523378164
29/04/2021 19:00,0.84823891,0.555693368,0.704895103,0.714619698,0.888766901,0.71387697
29/04/2021 20:00,0.96457782,0.609358841,0.883622556,0.961847121,1.120576984,0.908131189
29/04/2021 21:00,1.12875,0.682141281,0.865687643,0.964604688,1.090958032,0.884107497
29/04/2021 22:00,0.915599509,0.499715328,0.785140477,0.875154476,1.039720154,0.802129284
29/04/2021 23:00,0.771110448,0.508482273,0.62923366,0.719024902,0.813257748,0.610640928
30/04/2021 00:00,0.582668994,0.393863547,0.396798876,0.556888257,0.629934648,0.510553934
30/04/2021 01:00,0.496174085,0.311971844,0.425209536,0.472446877,0.536002726,0.434471786
30/04/2021 02:00,0.427049039,0.298868585,0.379227478,0.422672197,0.600536094,0.387726271
30/04/2021 03:00,0.548713236,0.297,0.320074968,0.35618414,0.402676639,0.326273388
30/04/2021 04:00,0.346815283,0.297,0.299130601,0.331077433,0.377056177,0.305584065
30/04/2021 05:00,0.352705997,0.297,0.297,0.338903811,0.381291751,0.309040809
30/04/2021 06:00,0.396156295,0.301434183,0.339609162,0.378411635,0.431627568,0.38200655
30/04/2021 07:00,0.482632338,0.297,0.473673979,0.530207338,0.599688198,0.484418878
30/04/2021 08:00,0.460875733,0.374554564,0.474783387,0.522485893,0.598149931,0.485143923
30/04/2021 09:00,0.696301412,0.470662403,0.597138355,0.665544644,0.752738062,0.610004071
30/04/2021 10:00,0.793886997,0.536625031,0.68082912,0.760006059,0.85823147,0.695508659
30/04/2021 11:00,0.924195933,0.624752903,0.791893321,0.883385034,1.010050783,0.809692965
30/04/2021 12:00,0.937705934,0.525024148,0.880268649,0.858894572,0.903277245,0.803607705
30/04/2021 13:00,1.022634925,0.691369873,0.876993324,0.977484735,1.105437056,0.824375431
